600.0E-3,362.6E-6,199.3E-6,130.3E-6,95.32E-6,75.36E-6,62.92E-6,54.65E-6,48.89E-6,44.71E-6,41.60E-6,39.21E-6,37.36E-6,35.89E-6,34.71E-6,33.74E-6
624.0E-3,408.1E-6,222.3E-6,144.6E-6,105.5E-6,83.26E-6,69.44E-6,60.29E-6,53.92E-6,49.32E-6,45.90E-6,43.29E-6,41.26E-6,39.66E-6,38.37E-6,37.33E-6
648.0E-3,454.9E-6,246.1E-6,159.5E-6,116.1E-6,91.44E-6,76.19E-6,66.12E-6,59.13E-6,54.09E-6,50.36E-6,47.51E-6,45.31E-6,43.57E-6,42.18E-6,41.05E-6
672.0E-3,502.9E-6,270.5E-6,174.8E-6,126.9E-6,99.87E-6,83.15E-6,72.14E-6,64.51E-6,59.03E-6,54.96E-6,51.88E-6,49.49E-6,47.62E-6,46.12E-6,44.90E-6
696.0E-3,552.0E-6,295.6E-6,190.5E-6,138.1E-6,108.5E-6,90.32E-6,78.33E-6,70.05E-6,64.11E-6,59.71E-6,56.39E-6,53.81E-6,51.79E-6,50.18E-6,48.88E-6
720.0E-3,602.0E-6,321.3E-6,206.6E-6,149.6E-6,117.4E-6,97.67E-6,84.69E-6,75.74E-6,69.33E-6,64.60E-6,61.02E-6,58.26E-6,56.09E-6,54.37E-6,52.99E-6
744.0E-3,653.0E-6,347.4E-6,223.0E-6,161.3E-6,126.5E-6,105.2E-6,91.21E-6,81.57E-6,74.69E-6,69.61E-6,65.78E-6,62.82E-6,60.51E-6,58.68E-6,57.20E-6
768.0E-3,704.7E-6,374.1E-6,239.8E-6,173.2E-6,135.8E-6,112.9E-6,97.87E-6,87.54E-6,80.16E-6,74.74E-6,70.65E-6,67.50E-6,65.04E-6,63.09E-6,61.53E-6
792.0E-3,757.1E-6,401.2E-6,256.8E-6,185.4E-6,145.3E-6,120.7E-6,104.7E-6,93.63E-6,85.76E-6,79.97E-6,75.62E-6,72.28E-6,69.67E-6,67.60E-6,65.95E-6
816.0E-3,810.1E-6,428.6E-6,274.1E-6,197.8E-6,154.9E-6,128.7E-6,111.6E-6,99.82E-6,91.45E-6,85.31E-6,80.69E-6,77.15E-6,74.39E-6,72.21E-6,70.46E-6
840.0E-3,863.6E-6,456.5E-6,291.7E-6,210.3E-6,164.7E-6,136.8E-6,118.6E-6,106.1E-6,97.24E-6,90.73E-6,85.84E-6,82.10E-6,79.19E-6,76.89E-6,75.06E-6
864.0E-3,917.6E-6,484.6E-6,309.5E-6,223.0E-6,174.6E-6,145.0E-6,125.7E-6,112.5E-6,103.1E-6,96.23E-6,91.07E-6,87.13E-6,84.07E-6,81.65E-6,79.73E-6
888.0E-3,972.0E-6,513.0E-6,327.4E-6,235.9E-6,184.6E-6,153.3E-6,132.9E-6,118.9E-6,109.0E-6,101.8E-6,96.36E-6,92.22E-6,89.00E-6,86.47E-6,84.45E-6
912.0E-3,1.027E-3,541.6E-6,345.5E-6,248.8E-6,194.7E-6,161.7E-6,140.1E-6,125.4E-6,115.0E-6,107.4E-6,101.7E-6,97.35E-6,93.98E-6,91.33E-6,89.22E-6
936.0E-3,1.082E-3,570.4E-6,363.7E-6,261.8E-6,204.8E-6,170.1E-6,147.4E-6,132.0E-6,121.0E-6,113.0E-6,107.1E-6,102.5E-6,98.98E-6,96.22E-6,94.02E-6
960.0E-3,1.137E-3,599.3E-6,382.0E-6,274.9E-6,215.0E-6,178.5E-6,154.7E-6,138.5E-6,127.0E-6,118.7E-6,112.4E-6,107.7E-6,104.0E-6,101.1E-6,98.83E-6
984.0E-3,1.192E-3,628.3E-6,400.4E-6,288.0E-6,225.2E-6,186.9E-6,162.0E-6,145.0E-6,133.0E-6,124.3E-6,117.8E-6,112.8E-6,109.0E-6,106.0E-6,103.6E-6
1.008,1.248E-3,657.3E-6,418.7E-6,301.1E-6,235.4E-6,195.3E-6,169.3E-6,151.5E-6,139.0E-6,129.9E-6,123.1E-6,118.0E-6,114.0E-6,110.9E-6,108.4E-6
1.032,1.303E-3,686.4E-6,437.1E-6,314.2E-6,245.5E-6,203.7E-6,176.5E-6,158.0E-6,144.9E-6,135.5E-6,128.4E-6,123.0E-6,118.9E-6,115.7E-6,113.1E-6
1.056,1.359E-3,715.4E-6,455.4E-6,327.2E-6,255.6E-6,211.9E-6,183.6E-6,164.4E-6,150.8E-6,140.9E-6,133.6E-6,128.1E-6,123.8E-6,120.5E-6,117.8E-6
1.080,1.414E-3,744.3E-6,473.6E-6,340.1E-6,265.5E-6,220.1E-6,190.7E-6,170.7E-6,156.6E-6,146.4E-6,138.8E-6,133.0E-6,128.6E-6,125.1E-6,122.4E-6
1.104,1.469E-3,773.1E-6,491.6E-6,352.9E-6,275.4E-6,228.2E-6,197.6E-6,176.9E-6,162.3E-6,151.7E-6,143.8E-6,137.9E-6,133.3E-6,129.8E-6,127.0E-6
1.128,1.524E-3,801.7E-6,509.5E-6,365.5E-6,285.1E-6,236.1E-6,204.5E-6,183.0E-6,167.9E-6,156.9E-6,148.8E-6,142.7E-6,138.0E-6,134.3E-6,131.4E-6
1.152,1.579E-3,830.1E-6,527.2E-6,377.9E-6,294.6E-6,243.9E-6,211.2E-6,188.9E-6,173.3E-6,162.0E-6,153.7E-6,147.3E-6,142.5E-6,138.7E-6,135.8E-6
1.176,1.633E-3,858.2E-6,544.6E-6,390.1E-6,303.9E-6,251.6E-6,217.7E-6,194.8E-6,178.7E-6,167.0E-6,158.4E-6,151.9E-6,146.9E-6,143.1E-6,140.0E-6
1.200,1.687E-3,886.0E-6,561.8E-6,402.1E-6,313.1E-6,259.1E-6,224.1E-6,200.5E-6,183.9E-6,171.9E-6,163.1E-6,156.4E-6,151.3E-6,147.3E-6,144.2E-6
