0.000,-159.2E-6,-79.36E-6,-47.78E-6,-32.63E-6,-24.33E-6,-19.36E-6,-16.17E-6,-14.03E-6,-12.52E-6,-11.44E-6,-10.63E-6,-10.03E-6,-9.557E-6,-9.190E-6,-8.900E-6,-8.666E-6,-8.478E-6,-8.323E-6,-8.197E-6,-8.091E-6,-8.004E-6,-7.930E-6,-7.868E-6,-7.816E-6,-7.771E-6,-7.734E-6,-7.701E-6,-7.674E-6,-7.650E-6,-7.630E-6,-7.613E-6,-7.598E-6
12.00E-3,-151.4E-6,-75.41E-6,-45.39E-6,-31.00E-6,-23.12E-6,-18.39E-6,-15.36E-6,-13.32E-6,-11.90E-6,-10.87E-6,-10.10E-6,-9.526E-6,-9.082E-6,-8.734E-6,-8.459E-6,-8.238E-6,-8.059E-6,-7.914E-6,-7.794E-6,-7.694E-6,-7.611E-6,-7.542E-6,-7.484E-6,-7.434E-6,-7.393E-6,-7.357E-6,-7.327E-6,-7.301E-6,-7.279E-6,-7.260E-6,-7.244E-6,-7.230E-6
24.00E-3,-143.7E-6,-71.55E-6,-43.06E-6,-29.40E-6,-21.93E-6,-17.44E-6,-14.57E-6,-12.64E-6,-11.29E-6,-10.31E-6,-9.586E-6,-9.040E-6,-8.619E-6,-8.290E-6,-8.029E-6,-7.821E-6,-7.652E-6,-7.514E-6,-7.401E-6,-7.307E-6,-7.229E-6,-7.164E-6,-7.109E-6,-7.062E-6,-7.023E-6,-6.990E-6,-6.962E-6,-6.938E-6,-6.917E-6,-6.899E-6,-6.884E-6,-6.872E-6
36.00E-3,-136.2E-6,-67.79E-6,-40.79E-6,-27.85E-6,-20.77E-6,-16.52E-6,-13.80E-6,-11.97E-6,-10.69E-6,-9.767E-6,-9.083E-6,-8.566E-6,-8.168E-6,-7.857E-6,-7.611E-6,-7.414E-6,-7.254E-6,-7.125E-6,-7.018E-6,-6.929E-6,-6.856E-6,-6.795E-6,-6.743E-6,-6.700E-6,-6.663E-6,-6.632E-6,-6.605E-6,-6.583E-6,-6.564E-6,-6.547E-6,-6.533E-6,-6.521E-6
48.00E-3,-128.8E-6,-64.11E-6,-38.58E-6,-26.34E-6,-19.64E-6,-15.62E-6,-13.05E-6,-11.32E-6,-10.11E-6,-9.239E-6,-8.593E-6,-8.105E-6,-7.729E-6,-7.436E-6,-7.203E-6,-7.018E-6,-6.868E-6,-6.745E-6,-6.645E-6,-6.562E-6,-6.493E-6,-6.435E-6,-6.387E-6,-6.346E-6,-6.312E-6,-6.283E-6,-6.258E-6,-6.237E-6,-6.219E-6,-6.204E-6,-6.191E-6,-6.180E-6
60.00E-3,-121.6E-6,-60.53E-6,-36.42E-6,-24.87E-6,-18.54E-6,-14.75E-6,-12.33E-6,-10.69E-6,-9.550E-6,-8.726E-6,-8.117E-6,-7.656E-6,-7.302E-6,-7.026E-6,-6.807E-6,-6.632E-6,-6.491E-6,-6.376E-6,-6.282E-6,-6.204E-6,-6.139E-6,-6.085E-6,-6.040E-6,-6.002E-6,-5.970E-6,-5.943E-6,-5.920E-6,-5.900E-6,-5.883E-6,-5.869E-6,-5.857E-6,-5.847E-6
72.00E-3,-114.6E-6,-57.04E-6,-34.32E-6,-23.44E-6,-17.48E-6,-13.91E-6,-11.62E-6,-10.08E-6,-9.003E-6,-8.227E-6,-7.654E-6,-7.220E-6,-6.887E-6,-6.628E-6,-6.422E-6,-6.258E-6,-6.125E-6,-6.017E-6,-5.929E-6,-5.856E-6,-5.795E-6,-5.745E-6,-5.703E-6,-5.667E-6,-5.637E-6,-5.612E-6,-5.590E-6,-5.572E-6,-5.557E-6,-5.544E-6,-5.533E-6,-5.523E-6
84.00E-3,-107.8E-6,-53.64E-6,-32.28E-6,-22.05E-6,-16.44E-6,-13.08E-6,-10.93E-6,-9.484E-6,-8.473E-6,-7.743E-6,-7.204E-6,-6.797E-6,-6.485E-6,-6.241E-6,-6.048E-6,-5.894E-6,-5.770E-6,-5.669E-6,-5.586E-6,-5.518E-6,-5.461E-6,-5.414E-6,-5.375E-6,-5.341E-6,-5.314E-6,-5.290E-6,-5.270E-6,-5.253E-6,-5.239E-6,-5.227E-6,-5.217E-6,-5.208E-6
96.00E-3,-101.1E-6,-50.33E-6,-30.30E-6,-20.70E-6,-15.44E-6,-12.28E-6,-10.26E-6,-8.907E-6,-7.958E-6,-7.274E-6,-6.769E-6,-6.387E-6,-6.094E-6,-5.865E-6,-5.685E-6,-5.541E-6,-5.425E-6,-5.330E-6,-5.253E-6,-5.189E-6,-5.137E-6,-5.093E-6,-5.056E-6,-5.025E-6,-4.999E-6,-4.977E-6,-4.959E-6,-4.943E-6,-4.930E-6,-4.919E-6,-4.910E-6,-4.902E-6
108.0E-3,-94.64E-6,-47.12E-6,-28.38E-6,-19.39E-6,-14.46E-6,-11.51E-6,-9.619E-6,-8.348E-6,-7.459E-6,-6.819E-6,-6.346E-6,-5.989E-6,-5.715E-6,-5.502E-6,-5.333E-6,-5.199E-6,-5.090E-6,-5.002E-6,-4.930E-6,-4.871E-6,-4.822E-6,-4.781E-6,-4.747E-6,-4.718E-6,-4.694E-6,-4.674E-6,-4.657E-6,-4.643E-6,-4.630E-6,-4.620E-6,-4.612E-6,-4.605E-6
